"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr16g13390","Vitvi05_01chr16g13390",1464.09129777749,-3.5711757323718,0.176583248739929,-20.2237514478591,6.05026970371021e-91,1.70520801329369e-86
"Vitvi05_01chr01g10920","Vitvi05_01chr01g10920",1116.31449400005,-9.75472114342665,0.536222830479936,-18.1915438674923,6.02197484088774e-74,8.48616694577901e-70
"Vitvi05_01chr13g09340","Vitvi05_01chr13g09340",454.907083858651,-2.38130162494678,0.132442086713821,-17.9799464356995,2.79762721174425e-72,2.62827751119333e-68
"Vitvi05_01chr13g07620","Vitvi05_01chr13g07620",6368.04672150456,1.38158257815328,0.0780448022513535,17.7024290958379,4.01605209219605e-70,2.82971030416134e-66
"Vitvi05_01chr14g25600","Vitvi05_01chr14g25600",530.317507724468,-1.7236120201378,0.0997228432380239,-17.2840240427541,6.20629347772943e-67,3.49836350752652e-63
"Vitvi05_01chr06g09860","Vitvi05_01chr06g09860",242.250457727398,-4.07080641629819,0.249686169461489,-16.3036920510171,9.2906456934612e-60,4.36412597040851e-56
"Vitvi05_01chr01g12700","Vitvi05_01chr01g12700",180.057609471018,-3.04425008118271,0.189126308056215,-16.0963861266612,2.70446208232976e-58,1.08889370469117e-54
"Vitvi05_01chr18g08100","Vitvi05_01chr18g08100",613.333288477363,2.21642216236938,0.137996763507779,16.061406847737,4.75639582779071e-58,1.67567825013067e-54
"Vitvi05_01chr06g02330","Vitvi05_01chr06g02330",440.878563818084,4.60552723050099,0.28965332518332,15.9001358868785,6.32274583733614e-57,1.98000298532757e-53
"Vitvi05_01chr18g01220","Vitvi05_01chr18g01220",1079.3636890571,-2.00873051416414,0.13245546553122,-15.1653275016476,5.99988823784726e-52,1.69100850095487e-48
"Vitvi05_01chr19g05790","Vitvi05_01chr19g05790",554.137407969466,4.46857222231637,0.297327277668601,15.0291364363044,4.73133483140263e-51,1.21225400807502e-47
"Vitvi05_01chr09g08630","Vitvi05_01chr09g08630",229.993353833266,-3.12823707857811,0.212761406887857,-14.7030287322125,6.16398980211082e-49,1.4477157381891e-45
"Vitvi05_01chr06g17020","Vitvi05_01chr06g17020",296.183646626706,-2.1155743668532,0.14429566088752,-14.6613858922779,1.13923676726528e-48,2.33498392155474e-45
"Vitvi05_01chr18g18720","Vitvi05_01chr18g18720",337.851726941572,7.04879019304863,0.480812401203073,14.6601671991225,1.15986995819495e-48,2.33498392155474e-45
"TPS56","Vitvi05_01chr10g05890",231.563397378969,-5.17923319891315,0.356261906053593,-14.5377125954466,6.98892199569849e-48,1.31317185017844e-44
"GOLS1A","Vitvi05_01chr07g07080",6720.57708145409,7.78731278281828,0.539484882974668,14.4347191711467,3.12917625019033e-47,5.51204396471026e-44
"Vitvi05_01chr18g09210","Vitvi05_01chr18g09210",888.509001505271,-4.84482193072202,0.336234532132803,-14.4090551912986,4.53876802648376e-47,7.52474341520108e-44
"Vitvi05_01chr02g01160","Vitvi05_01chr02g01160",348.649252779572,-2.57562310118752,0.17987054493489,-14.3193156062314,1.65747422465373e-46,2.45864492356003e-43
"Vitvi05_01chr11g06280","Vitvi05_01chr11g06280",113.487105599728,-3.51204719713793,0.246503677272755,-14.2474434296242,4.64994871631218e-46,6.55270773102712e-43
"Vitvi05_01chr16g16390","Vitvi05_01chr16g16390",8300.90385275582,7.02632924058914,0.4961869203308,14.1606498532948,1.60503005090208e-45,2.15410318831544e-42
"Vitvi05_01chr11g05110","Vitvi05_01chr11g05110",116.051370264348,-4.14205300261102,0.292623197386283,-14.1549030958855,1.74177680082667e-45,2.2313744252045e-42
