"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr05g07000","Vitvi05_01chr05g07000",12.9205563972663,-3.45676379528065,0.739297064084901,-4.67574397790882,2.92889828426586e-06,1.73249134986923e-05
"Vitvi05_01chr19g04390","Vitvi05_01chr19g04390",599.870320890363,-1.79439433318966,0.383863842770336,-4.67455939647651,2.94585371646446e-06,1.74180691068134e-05
"NAC41","Vitvi05_01chr03g03500",1114.61104918698,1.63593391102481,0.350307497689682,4.66999399617189,3.01208538544262e-06,1.77914583049287e-05
"Vitvi05_01chr01g24480","Vitvi05_01chr01g24480",84.1341130063983,-1.5140466183871,0.3242170788768,-4.669854603688,3.01412990134507e-06,1.77998923347436e-05
"Vitvi05_01chr06g02380","Vitvi05_01chr06g02380",1138.05352795029,1.59225709539076,0.340998323748604,4.66939859963835,3.02082756995643e-06,1.78357964071103e-05
"Vitvi05_01chr15g18920","Vitvi05_01chr15g18920",297.266127790644,-1.75805105934752,0.376518969055479,-4.66922307728002,3.02340940017036e-06,1.78437406962416e-05
"CYP81B27","Vitvi05_01chr18g10480",144.475495101048,1.00629643378643,0.215588026567111,4.66768238389703,3.04616311399077e-06,1.79670094908986e-05
"Vitvi05_01chr14g10630","Vitvi05_01chr14g10630",55.1032836107893,-1.1698629023469,0.250651943041814,-4.66728040544948,3.05212669568254e-06,1.79985064754999e-05
"Vitvi05_01chr05g00810","Vitvi05_01chr05g00810",74.3502258449886,1.64501894295485,0.352472243713255,4.66708789782926,3.05498662166521e-06,1.80116919569011e-05
"Vitvi05_01chr04g01530","Vitvi05_01chr04g01530",329.752475890605,1.22953043195435,0.263583770502868,4.66466668114139,3.09117684525866e-06,1.82139030037225e-05
"Vitvi05_01chr15g00770","Vitvi05_01chr15g00770",22.1501452939562,2.64577587744942,0.567476292644206,4.66235490670666,3.12611476434744e-06,1.84084922047436e-05
"Vitvi05_01chr11g08340","Vitvi05_01chr11g08340",4.94212575667668,4.28135372757385,0.918601161098808,4.66073189201351,3.15086941533634e-06,1.85504785933304e-05
"Vitvi05_01chr02g05270","Vitvi05_01chr02g05270",65.3016886451886,1.85762108178477,0.398573778868269,4.66067057160508,3.15180836693948e-06,1.85522227406352e-05
"HSP20-41","Vitvi05_01chr18g24500",14.2892990466052,-2.90953176994509,0.624294574282948,-4.66051106288552,3.15425205684704e-06,1.85628215846986e-05
"Vitvi05_01chr01g03370","Vitvi05_01chr01g03370",14.0388718928717,2.65521137237765,0.569919319251114,4.65892501392418,3.1786495715658e-06,1.86949671012263e-05
"Vitvi05_01chr12g19790","Vitvi05_01chr12g19790",7.34959334846966,-3.25590086055829,0.699135334210494,-4.65703949040861,3.20788930299775e-06,1.88592530794976e-05
"CYP81BG1","Vitvi05_01chr18g10670",7.45422221633199,-3.60991410811338,0.77523309328081,-4.6565531572396,3.215472857727e-06,1.88999876829867e-05
"Vitvi05_01chr07g04540","Vitvi05_01chr07g04540",49.9610399182223,2.17117311476131,0.466356684690392,4.65560629028557,3.23028702680763e-06,1.89793334654649e-05
"Vitvi05_01chr18g03230","Vitvi05_01chr18g03230",10551.5435222957,1.84003502523922,0.395237936432359,4.65551217539595,3.23176306900477e-06,1.89802792980451e-05
"NIP5-1","Vitvi05_01chr02g03820",878.055837927723,-1.06730267849669,0.229275933552131,-4.65510122218743,3.2382157983915e-06,1.90095386206629e-05
"Vitvi05_01chr11g18410","Vitvi05_01chr11g18410",41.1137239801869,2.41904151079504,0.519657486930937,4.6550691015379,3.23872067263979e-06,1.90095386206629e-05
"Vitvi05_01chr02g08470","Vitvi05_01chr02g08470",908.786729673098,1.0550830051602,0.226721219558411,4.65365794703824,3.26097595022075e-06,1.9127640241704e-05
"Vitvi05_01chr12g19780","Vitvi05_01chr12g19780",4.92052781878575,-3.71312323176512,0.798326471737326,-4.65113379452968,3.30115060758112e-06,1.93523585374567e-05
"Vitvi05_01chr12g03100","Vitvi05_01chr12g03100",4.91834193295653,-2.89334096414225,0.622081352790785,-4.65106525241775,3.30224812295156e-06,1.93548617902781e-05
"Vitvi05_01chr10g07160","Vitvi05_01chr10g07160",42.652879933511,-1.30396450636831,0.28042924979087,-4.64988765380479,3.32115890177893e-06,1.94577984288108e-05
"Vitvi05_01chr05g01580","Vitvi05_01chr05g01580",270.355226981684,2.01831686150795,0.434210544705862,4.64824469630321,3.34771637927024e-06,1.95974814447404e-05
"Vitvi05_01chr05g05940","Vitvi05_01chr05g05940",6736.52061462582,-1.03432215537884,0.222524043609776,-4.64813661750929,3.34947053255091e-06,1.96037746132633e-05
"Vitvi05_01chr05g04110","Vitvi05_01chr05g04110",370.395535443819,-1.05534977025687,0.227070953776209,-4.64766520202745,3.35713206878058e-06,1.9644632940892e-05
"Vitvi05_01chr12g02770","Vitvi05_01chr12g02770",7.53552704960892,3.58377914770548,0.771143014561511,4.64735993198784,3.36210233913931e-06,1.96697296557753e-05
"Vitvi05_01chr09g04010","Vitvi05_01chr09g04010",15.4629878355701,-2.28553025392463,0.491798735357473,-4.64728778178609,3.36327808708761e-06,1.96726211270255e-05
"Vitvi05_01chr01g09670","Vitvi05_01chr01g09670",54.0435416457714,-2.09925909792862,0.451743675517455,-4.64701380827082,3.36774630734673e-06,1.96947659861975e-05
"CYP89A54","Vitvi05_01chr16g00520",15.8627078077547,-3.51122706915774,0.75579849451356,-4.64571852768456,3.38894816285326e-06,1.9810728568028e-05
"Vitvi05_01chr03g04240","Vitvi05_01chr03g04240",519.781010994032,1.0282043482787,0.221364884089249,4.64483945820492,3.40341009844778e-06,1.98912403121672e-05
"Vitvi05_01chr17g11070","Vitvi05_01chr17g11070",11.353699794237,-1.61679604133084,0.348117134037468,-4.64440236704013,3.41062287639186e-06,1.99293603137505e-05
"Vitvi05_01chr03g09990","Vitvi05_01chr03g09990",41.8882396227267,-2.92221396665358,0.629221989765178,-4.64417012467115,3.41446124765381e-06,1.99477511383879e-05
"Vitvi05_01chr04g25310","Vitvi05_01chr04g25310",6.13237510658858,-2.85480666660126,0.614840588506786,-4.6431655944096,3.43111131907292e-06,2.00409670854632e-05
"Vitvi05_01chr14g24030","Vitvi05_01chr14g24030",21.4559191918942,2.250896983004,0.485004271563383,4.64098383246887,3.46754258056979e-06,2.02373805359336e-05
"Vitvi05_01chr12g14400","Vitvi05_01chr12g14400",19.7508319027503,1.76416703584599,0.38014207718065,4.64080969128716,3.47046633611173e-06,2.02503499612293e-05
"Vitvi05_01chr07g24250","Vitvi05_01chr07g24250",3.36017679032089,4.64028868027092,0.999955642100909,4.64049452285869,3.47576389014765e-06,2.02771625814474e-05
"Vitvi05_01chr14g05350","Vitvi05_01chr14g05350",14.4798258869073,-2.06071120839021,0.444097205300211,-4.6402255717803,3.48029072416249e-06,2.0299468992458e-05
"Vitvi05_01chr03g07770","Vitvi05_01chr03g07770",40.8491592871332,1.51675128562785,0.326899335466091,4.6398114681551,3.48727173960538e-06,2.03360779869594e-05
"Vitvi05_01chr13g27830","Vitvi05_01chr13g27830",63.2978841533504,2.86281112675718,0.6171549900967,4.63872312902892,3.50568318458526e-06,2.04269379907627e-05
"HB64","Vitvi05_01chr18g09040",13.3579500472093,-1.94232928932596,0.418822023117508,-4.63760065640341,3.52476968620872e-06,2.05298631481237e-05
"Vitvi05_01chr05g05010","Vitvi05_01chr05g05010",37.173341574341,-1.02457194920767,0.22093733316063,-4.63738714752551,3.52841144785876e-06,2.05469285563629e-05
"Vitvi05_01chr08g14160","Vitvi05_01chr08g14160",355.591985711784,1.06514050280642,0.229777479053611,4.63553045839581,3.56023293944062e-06,2.07280524465294e-05
"Vitvi05_01chr18g36770","Vitvi05_01chr18g36770",19.8766569657996,-1.86521466569989,0.402438159102355,-4.63478580127761,3.57307265087107e-06,2.0794418375009e-05
"Vitvi05_01chr07g25000","Vitvi05_01chr07g25000",14.9781639349622,-1.61427310562895,0.34836061098099,-4.63391398092662,3.58816138681451e-06,2.08780218890924e-05
"Vitvi05_01chr05g11120","Vitvi05_01chr05g11120",15.2568875313252,2.67294400633069,0.577113201035961,4.63157661535477,3.62891660298695e-06,2.11109042043171e-05
