"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr18g08450","Vitvi05_01chr18g08450",184.458588291181,-1.10180024808935,0.265810562664182,-4.14505818371611,3.39727436760212e-05,0.0161784113688461
"Vitvi05_01chr14g27630","Vitvi05_01chr14g27630",118.513810801994,-1.23582772791689,0.300735619943455,-4.10934936190548,3.96775434052376e-05,0.0181078388715653
"JAZ2","Vitvi05_01chr01g24180",118.060626040151,-1.08351006204958,0.267297793380103,-4.05356904876805,5.04421022391903e-05,0.0220996938330341
"PrxIII10a","Vitvi05_01chr07g26640",194.709611641703,-1.04785626625378,0.261719889359419,-4.00373188609583,6.23510260828215e-05,0.0267815995562801
"Vitvi05_01chr08g15190","Vitvi05_01chr08g15190",209.743632965726,-1.35393661213065,0.340531721077098,-3.97594857785396,7.00992726978206e-05,0.0295306666868934
"CYP75A39Pv1","Vitvi05_01chr06g17190",167.11557448269,-1.79730630761446,0.458764888297226,-3.91770676758945,8.93953573871304e-05,0.036948956583443
"Vitvi05_01chr08g09050","Vitvi05_01chr08g09050",429.995277604904,-1.48270633891221,0.379245363577638,-3.90962284924196,9.24403348256714e-05,0.0374999624942807
"Vitvi05_01chr01g08660","Vitvi05_01chr01g08660",16.155021784911,3.5285388855635,0.905493447587422,3.89681327343104,9.74667077314948e-05,0.038820103628475
"MYBC2-L4","Vitvi05_01chr17g03410",123.4618701145,-1.22803460386294,0.318690481255007,-3.85337710441469,0.000116499750422652,0.0455722059421181
"Vitvi05_01chr02g17370","Vitvi05_01chr02g17370",382.985264721399,-1.08707037363147,0.284597902605801,-3.81967106460789,0.000133629757747103,0.0496151436136957
"Vitvi05_01chr07g00320","Vitvi05_01chr07g00320",3495.61507718041,1.24807388449858,0.326598087263641,3.82143660103892,0.000132676524382218,0.0496151436136957
