"final_gene","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi05_01chr13g10420","Vitvi05_01chr13g10420",5.63847186856904,1.81183880983657,0.642901680721659,2.81822067692027,0.0048290607495165,0.00760680707367158
"Vitvi05_01chr18g24650","Vitvi05_01chr18g24650",3.13028035604382,1.72847791890438,0.61391879347298,2.81548298778453,0.00487039754985925,0.00767158367368875
"Vitvi05_01chr14g15020","Vitvi05_01chr14g15020",2.2021693112942,2.60913806490335,0.927234201255522,2.81389325519966,0.00489454782712763,0.0077092844918983
"Vitvi05_01chr11g15070","Vitvi05_01chr11g15070",3.27747467607087,1.82868498229865,0.64997183150237,2.81348343676949,0.00490079108318248,0.00771877831443579
"Vitvi05_01chr16g19030","Vitvi05_01chr16g19030",16.3804683351208,2.45643903637968,0.873134619698836,2.8133565901063,0.00490272495003018,0.0077214842835085
"Vitvi05_01chr04g17700","Vitvi05_01chr04g17700",2.70082652295598,1.66888733392281,0.593442804030965,2.81221260513546,0.00492019701752217,0.00774866062869545
"Vitvi05_01chr11g18940","Vitvi05_01chr11g18940",2.48105856761085,1.66749870950611,0.592969530909523,2.81211533238213,0.00492168525791693,0.00775066327245833
"Vitvi05_01chr14g16330","Vitvi05_01chr14g16330",2.04240596118413,3.16323476797904,1.1250833087569,2.81155603621396,0.00493025020480162,0.00776380963726815
"Vitvi05_01chr02g11600","Vitvi05_01chr02g11600",4.25367779400974,1.96687259900507,0.69959638100363,2.8114390703157,0.00493204310015641,0.00776629116607386
"Vitvi05_01chr14g07520","Vitvi05_01chr14g07520",3.88821117282519,1.65728544498569,0.58988592908165,2.80950157188153,0.00496182768482213,0.00781284793128941
"Vitvi05_01chr09g05130","Vitvi05_01chr09g05130",5.81162253416828,2.02784375754446,0.721815049436064,2.80936752306392,0.00496389438136261,0.00781575818963852
"Vitvi05_01chr07g26680","Vitvi05_01chr07g26680",3.94171755474472,1.76381576683111,0.62823753647846,2.80756189246197,0.00499180864359475,0.00785936394774547
"GA20ox2","Vitvi05_01chr04g24890",10.2467429184466,2.0090646815243,0.716303035841016,2.80476918426773,0.00503526231954425,0.00792743085561723
"Vitvi05_01chr17g11880","Vitvi05_01chr17g11880",18.8314272302957,1.52908249891618,0.545256029153073,2.80433854402536,0.00504199329819345,0.00793767873119764
"Vitvi05_01chr04g17470","Vitvi05_01chr04g17470",2.74170465722811,2.10031239493352,0.749269835804634,2.80314553525034,0.00506068272811677,0.00796675122947539
"Vitvi05_01chr17g13930","Vitvi05_01chr17g13930",2.83481759271408,1.78401600730362,0.636537423688134,2.80268832736799,0.00506786183666291,0.00797770190838696
"Vitvi05_01chr04g18750","Vitvi05_01chr04g18750",43.1121068715566,2.32639132331032,0.830181998968482,2.80226664297817,0.00507449131297512,0.00798778644448387
"Vitvi05_01chr05g23390","Vitvi05_01chr05g23390",4.0696845661293,1.65347879797698,0.590351537793856,2.8008376232169,0.00509701586824462,0.00802288952937097
"Vitvi05_01chr13g12460","Vitvi05_01chr13g12460",2.37883949919537,1.75166282287956,0.625552082927693,2.80018701989045,0.00510730074215413,0.00803872466700467
"Vitvi05_01chr10g20880","Vitvi05_01chr10g20880",11.008031240204,2.07134536071734,0.740485463122104,2.79728024907328,0.0051534810806448,0.00811105421600033
"Vitvi05_01chr09g09400","Vitvi05_01chr09g09400",12.4317459155092,1.66509907353628,0.595462840838064,2.79631063324253,0.00516896925033985,0.00813507317996086
"Vitvi05_01chr14g25660","Vitvi05_01chr14g25660",2.97195063319292,1.87867709783175,0.672371090402801,2.79410748714119,0.00520431771094169,0.00819034535605228
"Vitvi05_01chr03g00780","Vitvi05_01chr03g00780",2.11073317967423,2.37581771121327,0.851004707607763,2.79177975159723,0.00524190230961119,0.00824913165941847
"Vitvi05_01chr05g15350","Vitvi05_01chr05g15350",4.6346492206569,2.48425046510392,0.890431558999195,2.78993982187256,0.00527178391501281,0.00829579119812972
"Vitvi05_01chr07g03150","Vitvi05_01chr07g03150",2.27769261848171,2.1503030456312,0.770830722526576,2.78959177779407,0.00527745364336374,0.00830434798422085
"Vitvi05_01chr07g15960","Vitvi05_01chr07g15960",3.97763154981161,1.79534896527575,0.644843506177794,2.78416227825165,0.00536661764755095,0.00844428082880477
"Vitvi05_01chr02g14530","Vitvi05_01chr02g14530",5.43558826577102,1.68236115297998,0.604277831123708,2.78408550889825,0.00536788805952635,0.00844590838828162
"Vitvi05_01chr18g36450","Vitvi05_01chr18g36450",2.15845452587615,1.8526144134841,0.665753140532203,2.78273477163491,0.00539028510382444,0.00848077527481937
"Vitvi05_01chr15g07790","Vitvi05_01chr15g07790",4.25077712174981,1.52559300715545,0.548785235991678,2.77994542691849,0.00543680343415889,0.00855358851856128
"Vitvi05_01chr18g35570","Vitvi05_01chr18g35570",10.0141815211347,2.03183229762442,0.731036343672218,2.7793861621406,0.00544617388110575,0.00856795408194886
"Vitvi05_01chr15g13160","Vitvi05_01chr15g13160",2.66475495532556,1.8417787431472,0.662686697225391,2.77926017054297,0.00544828687371224,0.00857090141254331
"Vitvi05_01chr12g19040","Vitvi05_01chr12g19040",6.70630856235982,2.09058387398875,0.752515437523237,2.77812755691699,0.0054673150795618,0.00860045726113605
"Vitvi05_01chr02g02200","Vitvi05_01chr02g02200",3.8549508403319,2.16108833066025,0.777980640533372,2.77781761918733,0.00547253255801101,0.0086082862556905
"Vitvi05_01chr02g14370","Vitvi05_01chr02g14370",3.27548348741988,1.86944290754638,0.673106766288912,2.77733489124365,0.005480667731097,0.00862070388985325
"Vitvi05_01chr05g05090","Vitvi05_01chr05g05090",3.77444936772604,1.90803594952769,0.687542341042215,2.77515410416089,0.00551755565967678,0.00867834450124818
"Vitvi05_01chr01g04840","Vitvi05_01chr01g04840",1.83174946323964,2.13903307946926,0.771590043726055,2.772240384466,0.00556719077746316,0.00875602871245756
"Vitvi05_01chr04g02520","Vitvi05_01chr04g02520",7.30242695260075,1.51193180046769,0.545783296158633,2.77020533810592,0.00560209631919639,0.00881054056512531
"Vitvi05_01chr15g07140","Vitvi05_01chr15g07140",4.4869057834191,1.5500462965566,0.559605275998374,2.76989221338418,0.00560748459339465,0.00881862720799287
"Vitvi05_01chr02g04210","Vitvi05_01chr02g04210",3.68124919756962,1.9841624777997,0.716493959666763,2.76926616202393,0.00561827175547359,0.00883520334384918
"CYP89A46","Vitvi05_01chr16g00560",5.35668968205439,2.46303625813361,0.890039371912163,2.76733404820285,0.00565168114134011,0.00888735180268482
"Vitvi05_01chr04g05890","Vitvi05_01chr04g05890",8.31626743495606,1.53743762001199,0.555757954850769,2.76637987201608,0.00566824641436298,0.00891300922664565
"Vitvi05_01chr09g08080","Vitvi05_01chr09g08080",16.1875518593245,1.54657955625224,0.560261107897469,2.76046210320791,0.00577196541443808,0.00907570286930959
"Vitvi05_01chr13g12870","Vitvi05_01chr13g12870",5.03221725725165,2.26511117428703,0.820607702804874,2.76028505038982,0.00577509476535925,0.00908022436170494
"Vitvi05_01chr19g14930","Vitvi05_01chr19g14930",32.8921392393878,4.17525771799674,1.51466527705531,2.75655471954433,0.00584138380411538,0.00918404753910943
"Vitvi05_01chr07g07440","Vitvi05_01chr07g07440",2.87460112414872,2.50526787879878,0.909268823580162,2.75525544682652,0.00586463281611591,0.00922019538615244
"Vitvi05_01chr15g12940","Vitvi05_01chr15g12940",3.67617162499524,2.04534227181105,0.742448869493982,2.75485943322274,0.00587173559788054,0.00923095656536747
"Vitvi05_01chr04g07680","Vitvi05_01chr04g07680",3.01584432027593,1.94539818291179,0.706297244945871,2.75436184528921,0.00588067117842021,0.00924459801568708
"Vitvi05_01chr13g08860","Vitvi05_01chr13g08860",4.18592950309178,1.77932347469969,0.646116508700958,2.7538740316001,0.00588944313123584,0.00925798105081932
"Vitvi05_01chr19g19320","Vitvi05_01chr19g19320",3.84716852080777,1.73441143909316,0.629909107646196,2.75343127768735,0.00589741501916274,0.00927010529370742
"Vitvi05_01chr13g26360","Vitvi05_01chr13g26360",5.30754703976822,1.65857065560765,0.602424222571959,2.75316063575039,0.00590229277886086,0.00927736504658322
"Vitvi05_01chr17g06610","Vitvi05_01chr17g06610",5.99134014377331,1.53965329287328,0.559628352210553,2.75120673709899,0.00593761577269464,0.00933247660719467
"Vitvi05_01chr10g14850","Vitvi05_01chr10g14850",3.25353403424025,1.77351339942543,0.644689903494901,2.7509557537835,0.00594216688251526,0.0093392195916401
"Vitvi05_01chr03g00920","Vitvi05_01chr03g00920",3.56487108715762,2.61168778982958,0.949550269784656,2.75044710420847,0.00595139992721565,0.00935332019131651
"Vitvi05_01chr09g21020","Vitvi05_01chr09g21020",2.26509262037347,1.94881801454256,0.708980695765503,2.7487603346356,0.00598211088744126,0.00940117312295924
"Vitvi05_01chr04g06940","Vitvi05_01chr04g06940",2.00205553691294,2.80613246943779,1.02108982432898,2.74817396332577,0.0059928203331672,0.00941758989595747
"Vitvi05_01chr17g07750","Vitvi05_01chr17g07750",5.08683674951423,1.52613472722562,0.555708010728638,2.74628887430392,0.00602736660741019,0.00947146265172349
"Vitvi05_01chr18g02640","Vitvi05_01chr18g02640",2.40345921279198,1.8408310058312,0.670318516447795,2.74620342518102,0.00602893679616307,0.00947351400920077
"Vitvi05_01chr03g13620","Vitvi05_01chr03g13620",3.94420640680593,2.30836870626992,0.840915285785916,2.74506688757897,0.00604985656358998,0.0095059686326108
"Vitvi05_01chr05g19250","Vitvi05_01chr05g19250",6.07403275874233,1.51965057504178,0.553638494645681,2.74484269020045,0.0060539909837135,0.00951204722207231
"Vitvi05_01chr04g15650","Vitvi05_01chr04g15650",6.11641164785016,1.96401835710999,0.715606818851435,2.74454952827627,0.00605940101785327,0.00952012943794712
"Vitvi05_01chr03g10530","Vitvi05_01chr03g10530",5.00880669027906,1.55864081407694,0.568360957667764,2.74234321173771,0.00610025648544379,0.00958389801561643
"Vitvi05_01chr15g19870","Vitvi05_01chr15g19870",2.90904225756716,1.99586017512707,0.728199603510844,2.74081469627902,0.00612870608132912,0.00962817142149794
"Vitvi05_01chr16g19050","Vitvi05_01chr16g19050",6.51883798166007,1.84337733065041,0.673863105503506,2.73553681095665,0.0062278620200406,0.00978351542955932
"Vitvi05_01chr10g10490","Vitvi05_01chr10g10490",3.44741531715483,1.52490837548199,0.557552125261922,2.73500594184917,0.00623791500359101,0.00979887772163885
"Vitvi05_01chr18g32030","Vitvi05_01chr18g32030",4.37744072010949,1.68044747410429,0.614509635582628,2.73461533684663,0.00624532115478727,0.00981008105006555
"Vitvi05_01chr01g10410","Vitvi05_01chr01g10410",2.6773012133093,2.3265351352887,0.851169424613178,2.73333964779811,0.00626956431110746,0.00984772961438701
"Vitvi05_01chr13g27610","Vitvi05_01chr13g27610",2.62626220303569,2.46264184732528,0.90104269601332,2.73310228052598,0.00627408456813232,0.00985439708232046
"Vitvi05_01chr18g08320","Vitvi05_01chr18g08320",3.82531834906573,2.13029288986635,0.780358160475242,2.72989121888466,0.00633552272362878,0.00995045819393211
"Vitvi05_01chr04g22660","Vitvi05_01chr04g22660",1.78344049034972,2.10753127652095,0.772449453293242,2.72837435192135,0.00636473323618819,0.00999589693736776
"Vitvi05_01chr05g17100","Vitvi05_01chr05g17100",3.75472388356922,1.97607225442656,0.724506485236281,2.72747352120956,0.00638213796106532,0.0100227913616958
"Vitvi05_01chr19g07430","Vitvi05_01chr19g07430",3.39071015736756,1.65241152188062,0.606122535352274,2.72620043886051,0.00640680789887235,0.0100610925358592
"Vitvi05_01chr11g00560","Vitvi05_01chr11g00560",5.59450261589896,1.83242719690709,0.672195728949834,2.72603219269167,0.00641007460366783,0.0100657807159589
"Vitvi05_01chr00g07150","Vitvi05_01chr00g07150",3.44575267704585,1.97862224151656,0.725957538729567,2.72553439555041,0.00641974872172271,0.0100805296446202
"Vitvi05_01chr08g24180","Vitvi05_01chr08g24180",2.64800448731121,2.0040903529227,0.735625081998933,2.7243366246797,0.00644307988075817,0.0101167211345185
"Vitvi05_01chr10g00790","Vitvi05_01chr10g00790",2.92337507291525,1.86554201512247,0.684992428089999,2.72344910486713,0.00646041689094855,0.0101434980374317
"Vitvi05_01chr18g04240","Vitvi05_01chr18g04240",5.13607883545217,1.55268024143615,0.570144365662396,2.72331068225544,0.00646312464909223,0.0101473042154089
"CYP94C15v1","Vitvi05_01chr13g11610",2.58936465376164,3.36244764564191,1.23580591819518,2.72085413747861,0.00651134856194548,0.0102225686847866
"Vitvi05_01chr11g17580","Vitvi05_01chr11g17580",2.92890293602231,1.86386805732899,0.685138160481389,2.72042657209374,0.00651977499830787,0.0102353487721329
"Vitvi05_01chr15g19410","Vitvi05_01chr15g19410",1.9416316645187,2.45604129966786,0.902909916720121,2.72013991006942,0.00652543000967461,0.0102437770884117
"Vitvi05_01chr17g04370","Vitvi05_01chr17g04370",6.59736716505627,1.96373799719527,0.722344479908561,2.71856164449939,0.00655664369930186,0.0102923255332421
"Vitvi05_01chr19g11100","Vitvi05_01chr19g11100",5.87883047978551,1.84594577107869,0.679341222352372,2.71725858867609,0.00658251563497923,0.0103324848403243
"Vitvi05_01chr18g37270","Vitvi05_01chr18g37270",3.55168197564944,1.65642300607099,0.60977116483867,2.71646660515545,0.00659828514315546,0.0103567836772787
"Vitvi05_01chr14g04740","Vitvi05_01chr14g04740",2.69303153472345,1.74751782093349,0.643342590992338,2.71630985636749,0.00660141025661941,0.0103612343901434
"MCO-Like2","Vitvi05_01chr07g28950",11.241039748592,2.10044686933855,0.773879285792221,2.71417895258474,0.00664402648995347,0.0104276652266438
"Vitvi05_01chr15g10260","Vitvi05_01chr15g10260",2.9106367339476,1.63422105665329,0.602229399468509,2.71361886034715,0.00665526882506955,0.0104448516965575
"Vitvi05_01chr12g22200","Vitvi05_01chr12g22200",3.02146475684331,2.09293162997216,0.771479872019856,2.71287911179398,0.00667014348512337,0.0104677370193508
"Vitvi05_01chr01g19930","Vitvi05_01chr01g19930",6.9962123580303,1.57297365732232,0.579881989737859,2.71257546390326,0.00667625780033942,0.0104768729596923
"Vitvi05_01chr12g18350","Vitvi05_01chr12g18350",1.796026230551,2.33556343916386,0.861268001294677,2.71177314802476,0.00669243764771453,0.0105018029766193
"Vitvi05_01chr01g20670","Vitvi05_01chr01g20670",1.85214765790322,2.07288094272986,0.764496901954925,2.71143144913893,0.00669933919108788,0.0105121718895021
"ERF135","Vitvi05_01chr18g36840",4.98297763289528,1.77977593411387,0.656819106646881,2.70968964834136,0.00673461914778273,0.0105670675200322
"Vitvi05_01chr18g33520","Vitvi05_01chr18g33520",6.14526971124827,1.785110291236,0.659009289629885,2.7087786459559,0.00675313782033713,0.0105956599144698
"HB55a","Vitvi05_01chr16g13880",4.01689746761619,1.86652799976752,0.689130658244869,2.70852555670841,0.00675829068468768,0.0106032797943002
"Vitvi05_01chr06g07310","Vitvi05_01chr06g07310",2.31017527885629,1.75326278870429,0.648016126813737,2.70558511764977,0.00681841719313893,0.0106971449812647
"Vitvi05_01chr18g19060","Vitvi05_01chr18g19060",1.89483867790769,2.78098925578088,1.0281693668383,2.70479684133425,0.00683461747070459,0.0107220908330095
"Vitvi05_01chr07g08990","Vitvi05_01chr07g08990",10.3844218307336,1.4399707777297,0.532406367733483,2.70464604670269,0.00683772046784432,0.0107264884940128
"Vitvi05_01chr01g17430","Vitvi05_01chr01g17430",3.9704587739671,1.56154824570874,0.577864481303269,2.70227414252379,0.00688669548172067,0.0108028430965124
"Vitvi05_01chr19g01890","Vitvi05_01chr19g01890",2.749291043869,1.7653520172643,0.653310782426512,2.70216268390285,0.00688900460953477,0.0108059915801045
"Vitvi05_01chr17g05350","Vitvi05_01chr17g05350",2.59972753925499,1.9831570666663,0.734005223608966,2.70182963673676,0.0068959086110355,0.0108163469231747
"Vitvi05_01chr14g03610","Vitvi05_01chr14g03610",8.21419661504695,1.52214847871233,0.563400094652594,2.70171853565435,0.00689821309663301,0.0108194872577314
"Vitvi05_01chr18g20700","Vitvi05_01chr18g20700",4.06840270201021,2.69973325502204,0.999639485817208,2.70070689816239,0.00691922857898649,0.0108519732525956
"Vitvi05_01chr18g36750","Vitvi05_01chr18g36750",5.99691719429191,3.32449083250945,1.23142031285044,2.69972063788201,0.00693977223126438,0.0108837164237068
"Vitvi05_01chr11g01780","Vitvi05_01chr11g01780",5.00491296514752,1.91178106163866,0.70872302458485,2.69750099167235,0.00698620766701985,0.0109560613838375
"MDR1","Vitvi05_01chr01g09210",5.17554829483462,2.60495733440317,0.96630360521243,2.69579593861755,0.00702206702057915,0.0110118148776501
"Vitvi05_01chr02g11960","Vitvi05_01chr02g11960",2.10757004817218,1.8146498093953,0.673238186525218,2.69540534942209,0.00703030482313173,0.0110242500164991
"Vitvi05_01chr11g15270","Vitvi05_01chr11g15270",2.94347571097143,1.53587759576279,0.569977329709327,2.6946292698098,0.00704669864851709,0.0110494729980538
"Vitvi05_01chr16g19790","Vitvi05_01chr16g19790",7.44313393501214,1.61525445640486,0.599523657534312,2.69422972072194,0.00705515206069103,0.0110622434655384
"Vitvi05_01chr09g06020","Vitvi05_01chr09g06020",3.80595407218709,1.67260330062225,0.621070237093565,2.69309846250171,0.00707913593314074,0.0110993629912672
"Vitvi05_01chr14g26860","Vitvi05_01chr14g26860",2.5754662456689,1.63793881867615,0.608551881756129,2.69153521298704,0.00711239895290053,0.0111510273829521
"Vitvi05_01chr14g14830","Vitvi05_01chr14g14830",3.81403308308221,1.87702568162763,0.697555658807614,2.69086152184067,0.0071267770527495,0.0111730802140135
"Vitvi05_01chr10g24550","Vitvi05_01chr10g24550",2.1530494772895,1.75167778659121,0.651087284137491,2.69038856888703,0.00713688652729494,0.0111884392233237
"Vitvi05_01chr12g01220","Vitvi05_01chr12g01220",2.3492942103473,2.12294752674007,0.789201830660841,2.68999316051055,0.00714534834779041,0.0112012139860806
"Vitvi05_01chr17g12660","Vitvi05_01chr17g12660",4.28655055690818,2.24810367100084,0.835843291605082,2.68962339421757,0.00715326957040054,0.0112131402128495
"Vitvi05_01chr16g15980","Vitvi05_01chr16g15980",3.05680431315724,1.84763651356899,0.687299651417751,2.68825469321527,0.00718265884913025,0.0112587162693621
"Vitvi05_01chr16g09680","Vitvi05_01chr16g09680",2.60131011205604,1.65762194140267,0.616725426800321,2.6877794710082,0.00719288832442767,0.0112742569272975
"Vitvi05_01chr17g04100","Vitvi05_01chr17g04100",2.24602731903259,2.021527337002,0.752237161370937,2.68735372408058,0.00720206391435701,0.0112881444180476
"Vitvi05_01chr04g14420","Vitvi05_01chr04g14420",3.29374189409833,2.06155216998673,0.767402033589879,2.68640436140475,0.00722256217995653,0.0113197764941316
"Vitvi05_01chr16g18320","Vitvi05_01chr16g18320",2.06746282957848,2.29538154123914,0.854976912999466,2.68472926735108,0.00725885788480526,0.0113761637237185
"Vitvi05_01chr11g15860","Vitvi05_01chr11g15860",3.65445373597848,1.73967869278831,0.648266876405488,2.68358411652079,0.00728376496354419,0.0114146984127792
